UserIDRe,ItemIDRe,Rating
68,3765,1.0
68,3768,1.0
68,4169,1.0
68,4238,1.0
68,4336,1.0
68,4337,1.0
68,4380,1.0
68,4444,1.0
68,4463,1.0
68,4465,1.0
68,4692,1.0
68,4929,1.0
68,5114,1.0
68,5326,1.0
68,5494,1.0
68,5599,1.0
68,5817,1.0
68,5829,1.0
68,5963,1.0
68,5966,1.0
68,5990,1.0
68,6229,1.0
68,6268,1.0
68,6290,1.0
68,6349,1.0
68,6576,1.0
68,7364,1.0
68,7424,1.0
68,7593,1.0
68,7901,1.0
68,8036,1.0
68,8037,1.0
68,8458,1.0
68,8524,1.0
68,8990,1.0
68,9084,1.0
68,9096,1.0
68,9564,1.0
68,9697,1.0
68,9822,1.0
68,9887,1.0
68,9955,1.0
68,9960,1.0
68,10203,1.0
68,10435,1.0
68,10737,1.0
69,2744,1.0
69,4036,1.0
69,4229,1.0
69,6137,1.0
69,6334,1.0
69,6526,1.0
69,7482,1.0
69,7793,1.0
69,8318,1.0
69,11361,1.0
70,551,1.0
70,5738,1.0
70,8452,1.0
70,9849,1.0
70,11429,1.0
70,11588,1.0
70,11641,1.0
70,11865,1.0
70,12022,1.0
70,12103,1.0
70,12209,1.0
71,144,1.0
71,1530,1.0
71,2870,1.0
71,3054,1.0
71,3317,1.0
71,3510,1.0
71,4152,1.0
71,4289,1.0
71,4537,1.0
71,4964,1.0
71,5116,1.0
71,5316,1.0
71,5955,1.0
71,6657,1.0
71,7233,1.0
71,8268,1.0
71,9938,1.0
71,10206,1.0
71,11456,1.0
71,12425,1.0
72,1317,1.0
72,2675,1.0
72,2768,1.0
72,2769,1.0
72,2823,1.0
72,3126,1.0
72,3250,1.0
72,4454,1.0
72,4813,1.0
72,4930,1.0
72,5739,1.0
72,7218,1.0
72,7822,1.0
72,7875,1.0
73,202,1.0
73,345,1.0
73,358,1.0
73,597,1.0
73,609,1.0
73,610,1.0
73,654,1.0
73,1299,1.0
73,1390,1.0
73,1483,1.0
73,1487,1.0
73,1520,1.0
73,1853,1.0
73,1920,1.0
73,2034,1.0
73,2413,1.0
73,2427,1.0
73,2803,1.0
73,2964,1.0
73,3353,1.0
73,3694,1.0
73,3731,1.0
73,4055,1.0
73,4077,1.0
73,4298,1.0
73,4611,1.0
73,4706,1.0
73,4791,1.0
73,5334,1.0
73,5490,1.0
73,5949,1.0
73,6405,1.0
73,6574,1.0
73,6592,1.0
73,6691,1.0
73,6709,1.0
73,6776,1.0
73,6816,1.0
73,6820,1.0
73,6841,1.0
73,6844,1.0
73,6854,1.0
73,6855,1.0
73,6863,1.0
73,6875,1.0
73,6888,1.0
73,6905,1.0
73,6918,1.0
73,6941,1.0
73,6943,1.0
73,6964,1.0
73,6966,1.0
73,6971,1.0
73,6975,1.0
73,6976,1.0
73,6977,1.0
73,6980,1.0
73,6990,1.0
73,6998,1.0
73,7009,1.0
73,7049,1.0
73,7071,1.0
73,7106,1.0
73,7113,1.0
73,7118,1.0
73,7121,1.0
73,7127,1.0
73,7129,1.0
73,7141,1.0
73,7144,1.0
73,7157,1.0
73,7186,1.0
73,7205,1.0
73,7207,1.0
73,7208,1.0
73,7217,1.0
73,7219,1.0
73,7229,1.0
73,7230,1.0
73,7233,1.0
73,7270,1.0
73,7302,1.0
73,7318,1.0
73,7320,1.0
73,7327,1.0
73,7378,1.0
73,7387,1.0
73,7392,1.0
73,7393,1.0
73,7422,1.0
73,7431,1.0
73,7456,1.0
73,7515,1.0
73,7530,1.0
73,7538,1.0
73,7557,1.0
73,7572,1.0
73,7577,1.0
73,7642,1.0
73,7668,1.0
73,7669,1.0
73,7673,1.0
73,7680,1.0
73,7684,1.0
73,7691,1.0
73,7692,1.0
73,7703,1.0
73,7714,1.0
73,7716,1.0
73,7729,1.0
73,7736,1.0
73,7746,1.0
73,7760,1.0
73,7763,1.0
73,7779,1.0
73,7801,1.0
73,7806,1.0
73,7821,1.0
73,7823,1.0
73,7826,1.0
73,7843,1.0
73,7851,1.0
73,7858,1.0
73,7863,1.0
73,7868,1.0
73,7872,1.0
73,7882,1.0
73,7883,1.0
73,7888,1.0
73,7890,1.0
73,7900,1.0
73,7904,1.0
73,7931,1.0
73,7932,1.0
73,7960,1.0
73,7975,1.0
73,7982,1.0
73,7989,1.0
73,7998,1.0
73,8004,1.0
73,8013,1.0
73,8019,1.0
73,8028,1.0
73,8038,1.0
73,8054,1.0
73,8107,1.0
73,8143,1.0
73,8160,1.0
73,8182,1.0
73,8184,1.0
73,8189,1.0
73,8197,1.0
73,8203,1.0
73,8211,1.0
73,8214,1.0
73,8223,1.0
73,8230,1.0
73,8251,1.0
73,8285,1.0
73,8331,1.0
73,8333,1.0
73,8337,1.0
73,8340,1.0
73,8365,1.0
73,8375,1.0
73,8378,1.0
73,8488,1.0
73,8491,1.0
73,8555,1.0
73,8629,1.0
73,8645,1.0
73,8672,1.0
73,8695,1.0
73,8702,1.0
73,8722,1.0
73,8740,1.0
73,8741,1.0
73,8768,1.0
73,8778,1.0
73,8784,1.0
73,8794,1.0
73,8841,1.0
73,8867,1.0
73,8880,1.0
73,8884,1.0
73,8887,1.0
73,8904,1.0
73,8915,1.0
73,8999,1.0
73,9035,1.0
73,9045,1.0
73,9050,1.0
73,9055,1.0
73,9065,1.0
73,9076,1.0
73,9118,1.0
73,9120,1.0
73,9251,1.0
73,9261,1.0
73,9273,1.0
73,9296,1.0
73,9307,1.0
73,9318,1.0
73,9328,1.0
73,9355,1.0
73,9357,1.0
73,9391,1.0
73,9404,1.0
73,9509,1.0
73,9515,1.0
73,9529,1.0
73,9553,1.0
73,9566,1.0
73,9572,1.0
73,9585,1.0
73,9600,1.0
73,9603,1.0
73,9639,1.0
73,9650,1.0
73,9660,1.0
73,9666,1.0
73,9689,1.0
73,9701,1.0
73,9781,1.0
73,9816,1.0
73,9841,1.0
73,9869,1.0
73,9936,1.0
73,9947,1.0
73,9995,1.0
73,10013,1.0
73,10017,1.0
73,10067,1.0
73,10085,1.0
73,10094,1.0
73,10096,1.0
73,10106,1.0
73,10144,1.0
73,10165,1.0
73,10256,1.0
73,10263,1.0
73,10291,1.0
73,10312,1.0
73,10317,1.0
73,10325,1.0
73,10333,1.0
73,10402,1.0
73,10407,1.0
73,10442,1.0
73,10461,1.0
73,10525,1.0
73,10565,1.0
73,10588,1.0
73,10652,1.0
73,10689,1.0
73,10719,1.0
73,10768,1.0
73,10774,1.0
73,10779,1.0
73,10812,1.0
73,10890,1.0
73,10907,1.0
73,10912,1.0
73,10914,1.0
73,10950,1.0
73,10974,1.0
73,11023,1.0
73,11075,1.0
73,11101,1.0
73,11108,1.0
73,11114,1.0
73,11125,1.0
73,11175,1.0
73,11254,1.0
73,11302,1.0
73,11309,1.0
73,11314,1.0
73,11319,1.0
73,11336,1.0
73,11340,1.0
73,11385,1.0
73,11391,1.0
73,11396,1.0
73,11485,1.0
73,11547,1.0
73,11581,1.0
73,11657,1.0
73,11707,1.0
73,11718,1.0
73,11826,1.0
73,11944,1.0
73,11972,1.0
73,11981,1.0
73,11997,1.0
73,12002,1.0
73,12006,1.0
73,12214,1.0
73,12223,1.0
73,12254,1.0
73,12273,1.0
73,12422,1.0
73,12436,1.0
74,1275,1.0
74,1488,1.0
74,1643,1.0
74,2798,1.0
74,4654,1.0
74,5394,1.0
74,5527,1.0
74,6056,1.0
74,7329,1.0
74,7580,1.0
74,8607,1.0
74,8734,1.0
75,5006,1.0
75,5949,1.0
75,6854,1.0
75,9086,1.0
75,9432,1.0
75,10544,1.0
75,11542,1.0
75,11575,1.0
76,3127,1.0
76,3247,1.0
76,4107,1.0
76,4226,1.0
76,4316,1.0
76,4438,1.0
76,5006,1.0
76,5822,1.0
76,7839,1.0
76,8872,1.0
76,11118,1.0
76,11256,1.0
76,11593,1.0
77,222,1.0
77,1970,1.0
77,3142,1.0
77,6195,1.0
77,8808,1.0
77,9961,1.0
77,10239,1.0
77,10874,1.0
77,11901,1.0
78,1913,1.0
78,1921,1.0
78,1941,1.0
78,2085,1.0
78,2091,1.0
78,2115,1.0
78,2190,1.0
78,2223,1.0
78,2395,1.0
78,2731,1.0
78,2803,1.0
78,2849,1.0
78,8905,1.0
79,2815,1.0
79,2827,1.0
79,2829,1.0
79,2879,1.0
79,2887,1.0
79,3516,1.0
79,3664,1.0
79,3966,1.0
79,4804,1.0
79,4911,1.0
79,5039,1.0
79,5131,1.0
79,6240,1.0
79,6828,1.0
79,6881,1.0
79,7444,1.0
80,5478,1.0
80,8880,1.0
80,9198,1.0
80,9744,1.0
80,9951,1.0
80,10237,1.0
80,10768,1.0
80,11197,1.0
80,11481,1.0
80,11516,1.0
80,12067,1.0
80,12449,1.0
81,6,1.0
81,25,1.0
81,54,1.0
81,188,1.0
81,310,1.0
81,314,1.0
81,315,1.0
81,323,1.0
81,326,1.0
81,329,1.0
81,332,1.0
81,340,1.0
81,368,1.0
81,397,1.0
81,400,1.0
81,407,1.0
81,421,1.0
81,422,1.0
81,439,1.0
81,487,1.0
81,506,1.0
81,619,1.0
81,646,1.0
81,663,1.0
81,677,1.0
81,691,1.0
81,710,1.0
81,717,1.0
81,836,1.0
81,873,1.0
81,878,1.0
81,883,1.0
81,919,1.0
81,930,1.0
81,984,1.0
81,996,1.0
81,1012,1.0
81,1032,1.0
81,1034,1.0
81,1061,1.0
81,1101,1.0
81,1131,1.0
81,1160,1.0
81,1246,1.0
81,1255,1.0
81,1327,1.0
81,1350,1.0
81,1373,1.0
81,1396,1.0
81,1409,1.0
81,1463,1.0
81,1569,1.0
81,1575,1.0
81,1587,1.0
81,1605,1.0
81,1611,1.0
81,1683,1.0
81,1691,1.0
81,1744,1.0
81,1877,1.0
81,1887,1.0
81,1925,1.0
81,1937,1.0
81,1951,1.0
81,1955,1.0
81,2066,1.0
81,2068,1.0
81,2073,1.0
81,2116,1.0
81,2127,1.0
81,2132,1.0
81,2143,1.0
81,2160,1.0
81,2186,1.0
81,2238,1.0
81,2245,1.0
81,2252,1.0
81,2284,1.0
81,2315,1.0
81,2371,1.0
81,2424,1.0
81,2465,1.0
81,2498,1.0
81,2500,1.0
81,2549,1.0
81,2563,1.0
81,2565,1.0
81,2601,1.0
81,2609,1.0
81,2653,1.0
81,2671,1.0
81,2674,1.0
81,2676,1.0
81,2684,1.0
81,2703,1.0
81,2704,1.0
81,2730,1.0
81,2763,1.0
81,2782,1.0
81,2847,1.0
81,2869,1.0
81,2904,1.0
81,2945,1.0
81,2980,1.0
81,2991,1.0
81,3096,1.0
81,3098,1.0
81,3101,1.0
81,3114,1.0
81,3127,1.0
81,3129,1.0
81,3131,1.0
81,3132,1.0
81,3134,1.0
81,3139,1.0
81,3146,1.0
81,3148,1.0
81,3152,1.0
81,3154,1.0
81,3162,1.0
81,3170,1.0
81,3171,1.0
81,3172,1.0
81,3173,1.0
81,3184,1.0
81,3186,1.0
81,3188,1.0
81,3199,1.0
81,3201,1.0
81,3204,1.0
81,3207,1.0
81,3214,1.0
81,3215,1.0
81,3316,1.0
81,3319,1.0
81,3323,1.0
81,3469,1.0
81,3470,1.0
81,3473,1.0
81,3534,1.0
81,3590,1.0
81,3657,1.0
81,3669,1.0
81,3684,1.0
81,3850,1.0
81,3851,1.0
81,3856,1.0
81,3870,1.0
81,3871,1.0
81,3908,1.0
81,3936,1.0
81,3950,1.0
81,3967,1.0
81,3973,1.0
81,4002,1.0
81,4007,1.0
81,4008,1.0
81,4058,1.0
81,4085,1.0
81,4095,1.0
81,4098,1.0
81,4121,1.0
81,4178,1.0
81,4182,1.0
81,4201,1.0
81,4214,1.0
81,4223,1.0
81,4272,1.0
81,4348,1.0
81,4392,1.0
81,4398,1.0
81,4429,1.0
81,4436,1.0
81,4523,1.0
81,4546,1.0
81,4575,1.0
81,4608,1.0
81,4644,1.0
81,4649,1.0
81,4655,1.0
81,4743,1.0
81,4750,1.0
81,4777,1.0
81,4794,1.0
81,4813,1.0
81,4875,1.0
81,4877,1.0
81,4956,1.0
81,4965,1.0
81,4984,1.0
81,4987,1.0
81,5006,1.0
81,5027,1.0
81,5036,1.0
81,5037,1.0
81,5050,1.0
81,5057,1.0
81,5097,1.0
81,5162,1.0
81,5175,1.0
81,5191,1.0
81,5208,1.0
81,5212,1.0
81,5229,1.0
81,5234,1.0
81,5245,1.0
81,5251,1.0
81,5292,1.0
81,5339,1.0
81,5344,1.0
81,5350,1.0
81,5361,1.0
81,5396,1.0
81,5417,1.0
81,5455,1.0
81,5456,1.0
81,5463,1.0
81,5472,1.0
81,5484,1.0
81,5489,1.0
81,5517,1.0
81,5591,1.0
81,5597,1.0
81,5617,1.0
81,5633,1.0
81,5640,1.0
81,5644,1.0
81,5650,1.0
81,5731,1.0
81,5757,1.0
81,5784,1.0
81,5831,1.0
81,5832,1.0
81,5847,1.0
81,5869,1.0
81,5921,1.0
81,5953,1.0
81,6068,1.0
81,6070,1.0
81,6101,1.0
81,6103,1.0
81,6127,1.0
81,6200,1.0
81,6208,1.0
81,6213,1.0
81,6272,1.0
81,6273,1.0
81,6387,1.0
81,6390,1.0
81,6457,1.0
81,6528,1.0
81,6547,1.0
81,6584,1.0
81,6604,1.0
81,6631,1.0
81,6656,1.0
81,6680,1.0
81,6685,1.0
81,6693,1.0
81,6694,1.0
81,6742,1.0
81,6768,1.0
81,7026,1.0
81,7027,1.0
81,7112,1.0
81,7396,1.0
81,7440,1.0
81,7455,1.0
81,7470,1.0
81,7597,1.0
81,7942,1.0
81,8373,1.0
81,8522,1.0
81,8547,1.0
81,8570,1.0
81,8662,1.0
81,8765,1.0
81,8904,1.0
81,8908,1.0
81,9123,1.0
81,9138,1.0
81,9168,1.0
81,9209,1.0
81,9589,1.0
81,9865,1.0
81,10054,1.0
81,10334,1.0
81,10517,1.0
81,11054,1.0
81,11096,1.0
81,11344,1.0
81,11515,1.0
81,11995,1.0
81,12124,1.0
81,12141,1.0
81,12336,1.0
81,12340,1.0
82,7007,1.0
82,7137,1.0
82,7436,1.0
82,7626,1.0
82,8017,1.0
82,8166,1.0
82,8249,1.0
82,8452,1.0
82,9043,1.0
82,9370,1.0
83,124,1.0
83,309,1.0
83,459,1.0
83,471,1.0
83,1940,1.0
83,5356,1.0
83,5684,1.0
83,12189,1.0
84,52,1.0
84,1494,1.0
84,2806,1.0
84,2815,1.0
84,2879,1.0
84,2887,1.0
84,3001,1.0
84,3166,1.0
84,3178,1.0
84,3187,1.0
84,3190,1.0
84,3489,1.0
84,3496,1.0
84,3694,1.0
84,3798,1.0
84,4048,1.0
84,4147,1.0
84,5749,1.0
84,6465,1.0
84,6516,1.0
84,6641,1.0
84,6881,1.0
84,7334,1.0
84,7460,1.0
84,7487,1.0
84,7755,1.0
84,7877,1.0
84,8037,1.0
84,8201,1.0
84,8296,1.0
84,8501,1.0
84,8510,1.0
84,8789,1.0
84,8946,1.0
84,8983,1.0
84,9103,1.0
84,9109,1.0
84,9167,1.0
84,9189,1.0
84,9293,1.0
84,9332,1.0
84,9568,1.0
84,9648,1.0
84,9692,1.0
84,9693,1.0
84,9717,1.0
84,9819,1.0
84,9832,1.0
84,9846,1.0
84,10267,1.0
84,10291,1.0
84,10356,1.0
84,10385,1.0
84,10737,1.0
84,10851,1.0
84,10982,1.0
84,11076,1.0
84,11326,1.0
84,11491,1.0
84,11492,1.0
84,11501,1.0
84,11505,1.0
84,11521,1.0
84,11522,1.0
84,11554,1.0
84,11657,1.0
84,11683,1.0
84,11851,1.0
84,11903,1.0
84,12229,1.0
84,12245,1.0
84,12292,1.0
84,12308,1.0
84,12336,1.0
85,1149,1.0
85,3306,1.0
85,3794,1.0
85,4058,1.0
85,4226,1.0
85,4454,1.0
85,4456,1.0
85,4642,1.0
85,4889,1.0
85,5042,1.0
85,6799,1.0
85,7512,1.0
85,8167,1.0
85,8562,1.0
85,9806,1.0
86,3624,1.0
86,6609,1.0
86,9714,1.0
86,10605,1.0
86,11565,1.0
86,11848,1.0
86,12318,1.0
86,12342,1.0
87,45,1.0
87,116,1.0
87,119,1.0
87,429,1.0
87,437,1.0
87,454,1.0
87,456,1.0
87,479,1.0
87,584,1.0
87,592,1.0
87,661,1.0
87,1735,1.0
87,3076,1.0
87,3108,1.0
87,3142,1.0
87,3249,1.0
87,3250,1.0
87,3772,1.0
87,4717,1.0
87,4851,1.0
87,5339,1.0
87,5573,1.0
87,6140,1.0
87,6296,1.0
87,7040,1.0
87,8288,1.0
87,9200,1.0
87,10127,1.0
88,353,1.0
88,2474,1.0
88,2739,1.0
88,2937,1.0
88,3076,1.0
88,4154,1.0
88,4955,1.0
88,5480,1.0
88,5887,1.0
88,5905,1.0
88,5922,1.0
88,6123,1.0
88,6129,1.0
88,6135,1.0
88,6800,1.0
88,7012,1.0
88,7190,1.0
88,7602,1.0
88,8847,1.0
88,11620,1.0
88,11676,1.0
89,23,1.0
89,2144,1.0
89,3564,1.0
89,3893,1.0
89,3976,1.0
89,4968,1.0
89,4969,1.0
89,5079,1.0
89,5263,1.0
89,5398,1.0
89,6047,1.0
89,6838,1.0
89,7433,1.0
89,7953,1.0
90,18,1.0
90,65,1.0
90,67,1.0
90,144,1.0
90,162,1.0
90,182,1.0
90,183,1.0
90,314,1.0
90,733,1.0
90,737,1.0
90,744,1.0
90,954,1.0
90,1056,1.0
90,1300,1.0
90,1510,1.0
90,1519,1.0
90,1773,1.0
90,1795,1.0
90,1855,1.0
90,1882,1.0
90,1927,1.0
90,2377,1.0
90,2383,1.0
90,2400,1.0
90,2542,1.0
90,2797,1.0
90,2848,1.0
90,2879,1.0
90,3366,1.0
90,3485,1.0
90,3924,1.0
90,3962,1.0
90,4060,1.0
90,4069,1.0
90,4285,1.0
90,4385,1.0
90,4479,1.0
90,4576,1.0
90,4824,1.0
90,5170,1.0
90,5436,1.0
90,5456,1.0
90,5461,1.0
90,5473,1.0
90,5505,1.0
90,5548,1.0
90,5634,1.0
90,5692,1.0
90,5694,1.0
90,5697,1.0
90,6414,1.0
90,6560,1.0
90,6633,1.0
90,6763,1.0
90,6807,1.0
90,6873,1.0
90,6877,1.0
90,6888,1.0
90,7235,1.0
90,7286,1.0
90,7287,1.0
90,7616,1.0
90,7624,1.0
90,7688,1.0
90,7829,1.0
90,7938,1.0
90,8083,1.0
90,8144,1.0
90,8186,1.0
90,8328,1.0
90,8344,1.0
90,8567,1.0
90,8654,1.0
90,8722,1.0
90,8745,1.0
90,9099,1.0
90,9185,1.0
90,9376,1.0
90,9514,1.0
90,9557,1.0
90,9636,1.0
90,10028,1.0
90,10230,1.0
90,10627,1.0
90,10774,1.0
90,11185,1.0
90,11216,1.0
90,11535,1.0
90,11814,1.0
90,11870,1.0
90,12185,1.0
90,12283,1.0
90,12291,1.0
91,3,1.0
91,1773,1.0
91,5505,1.0
91,5548,1.0
91,6066,1.0
91,6959,1.0
91,7725,1.0
91,8477,1.0
91,8489,1.0
91,8509,1.0
91,8888,1.0
91,8909,1.0
91,9027,1.0
91,9215,1.0
91,9223,1.0
91,9269,1.0
91,9388,1.0
91,9398,1.0
91,9458,1.0
91,9467,1.0
91,9541,1.0
91,9606,1.0
91,9676,1.0
91,9708,1.0
91,9715,1.0
91,9804,1.0
91,9860,1.0
91,9876,1.0
91,9969,1.0
91,10048,1.0
91,10073,1.0
91,10153,1.0
91,10169,1.0
91,10383,1.0
91,10420,1.0
91,10506,1.0
91,11276,1.0
91,11296,1.0
91,11307,1.0
91,11327,1.0
91,11395,1.0
91,11435,1.0
91,11762,1.0
91,11810,1.0
91,11855,1.0
91,12014,1.0
91,12037,1.0
91,12043,1.0
91,12118,1.0
92,139,1.0
92,1738,1.0
92,1767,1.0
92,1773,1.0
92,1795,1.0
92,1855,1.0
92,1927,1.0
92,2199,1.0
92,2331,1.0
92,3421,1.0
92,4253,1.0
92,4627,1.0
92,5296,1.0
92,8136,1.0
92,9095,1.0
92,10272,1.0
92,11176,1.0
92,11434,1.0
92,11450,1.0
92,11732,1.0
93,3965,1.0
93,4624,1.0
93,4652,1.0
93,6224,1.0
93,6596,1.0
93,8361,1.0
93,9136,1.0
93,9695,1.0
93,10933,1.0
93,12464,1.0
94,110,1.0
94,1719,1.0
94,1775,1.0
94,2396,1.0
94,2408,1.0
94,2592,1.0
94,2695,1.0
94,6184,1.0
94,7652,1.0
95,71,1.0
95,129,1.0
95,130,1.0
95,144,1.0
95,171,1.0
95,175,1.0
95,435,1.0
95,496,1.0
95,514,1.0
95,798,1.0
95,830,1.0
95,896,1.0
95,912,1.0
95,978,1.0
95,1001,1.0
95,1110,1.0
95,1266,1.0
95,1291,1.0
95,1349,1.0
95,1355,1.0
95,1452,1.0
95,1465,1.0
95,1498,1.0
95,1507,1.0
95,1544,1.0
95,1779,1.0
95,1826,1.0
95,1943,1.0
95,2018,1.0
95,2049,1.0
95,2058,1.0
95,2104,1.0
95,2106,1.0
95,2134,1.0
95,2142,1.0
95,2143,1.0
95,2173,1.0
95,2199,1.0
95,2241,1.0
95,2263,1.0
95,2271,1.0
95,2291,1.0
95,2296,1.0
95,2332,1.0
95,2340,1.0
95,2377,1.0
95,2383,1.0
95,2400,1.0
95,2518,1.0
95,2542,1.0
95,2695,1.0
95,2696,1.0
95,2849,1.0
95,3688,1.0
95,3855,1.0
95,3901,1.0
95,3905,1.0
95,4057,1.0
95,4131,1.0
95,4142,1.0
95,4172,1.0
95,4261,1.0
95,4731,1.0
95,4798,1.0
95,4988,1.0
95,5266,1.0
95,5327,1.0
95,5390,1.0
95,5650,1.0
95,5757,1.0
95,5765,1.0
95,5865,1.0
95,6080,1.0
95,6584,1.0
95,6621,1.0
95,6637,1.0
95,6735,1.0
95,6782,1.0
95,6872,1.0
95,6954,1.0
95,7066,1.0
95,7096,1.0
95,7340,1.0
95,7652,1.0
95,8243,1.0
95,8446,1.0
95,8822,1.0
95,9001,1.0
95,9390,1.0
95,9721,1.0
95,10068,1.0
95,10577,1.0
95,10877,1.0
95,10878,1.0
95,11483,1.0
96,847,1.0
96,2460,1.0
96,5184,1.0
96,5479,1.0
96,5489,1.0
96,7494,1.0
96,7942,1.0
96,8290,1.0
96,8939,1.0
97,127,1.0
97,187,1.0
97,771,1.0
97,774,1.0
97,874,1.0
97,1013,1.0
97,1097,1.0
97,1231,1.0
97,1243,1.0
97,1270,1.0
97,1271,1.0
97,1294,1.0
97,1526,1.0
97,1575,1.0
97,1720,1.0
97,1738,1.0
97,1759,1.0
97,1766,1.0
97,1767,1.0
97,1773,1.0
97,1795,1.0
97,1847,1.0
97,2123,1.0
97,2128,1.0
97,2143,1.0
97,2144,1.0
97,2682,1.0
97,2706,1.0
97,2824,1.0
97,2839,1.0
97,2899,1.0
97,2925,1.0
97,2934,1.0
97,2975,1.0
97,2977,1.0
97,3059,1.0
97,3555,1.0
97,3565,1.0
97,3568,1.0
97,3602,1.0
97,3613,1.0
97,3907,1.0
97,3940,1.0
97,3964,1.0
97,3968,1.0
97,4099,1.0
97,4204,1.0
97,4253,1.0
97,4306,1.0
97,4401,1.0
97,4663,1.0
97,4709,1.0
97,4714,1.0
97,4942,1.0
97,4992,1.0
97,5097,1.0
97,5153,1.0
97,5177,1.0
97,5451,1.0
97,5907,1.0
97,6283,1.0
97,6501,1.0
97,6514,1.0
97,6526,1.0
97,6610,1.0
97,6613,1.0
97,6759,1.0
97,6815,1.0
97,6881,1.0
97,6939,1.0
97,7321,1.0
97,7429,1.0
97,7615,1.0
97,8040,1.0
97,8906,1.0
97,9081,1.0
97,9595,1.0
97,9633,1.0
97,9808,1.0
97,9896,1.0
97,10151,1.0
97,10358,1.0
97,10866,1.0
97,10988,1.0
97,11277,1.0
97,11623,1.0
97,11682,1.0
97,11996,1.0
97,12004,1.0
97,12166,1.0
97,12177,1.0
97,12241,1.0
97,12388,1.0
98,619,1.0
98,2046,1.0
98,2427,1.0
98,2804,1.0
98,2806,1.0
98,2809,1.0
98,2812,1.0
98,2815,1.0
98,2829,1.0
98,2957,1.0
98,3059,1.0
98,3060,1.0
98,3127,1.0
98,5096,1.0
98,5123,1.0
98,5703,1.0
98,5859,1.0
98,7364,1.0
98,7942,1.0
98,7953,1.0
98,8207,1.0
98,8423,1.0
98,10924,1.0
99,2036,1.0
99,8534,1.0
99,9142,1.0
99,9409,1.0
99,10117,1.0
99,10643,1.0
99,11410,1.0
99,11939,1.0
100,27,1.0
100,59,1.0
100,68,1.0
100,108,1.0
100,167,1.0
100,260,1.0
100,270,1.0
100,368,1.0
100,808,1.0
100,1049,1.0
100,1184,1.0
100,1402,1.0
100,1437,1.0
100,1610,1.0
100,2174,1.0
100,2824,1.0
100,3076,1.0
100,3435,1.0
100,3721,1.0
100,4182,1.0
100,4230,1.0
100,4310,1.0
100,4708,1.0
100,4871,1.0
100,5081,1.0
100,5137,1.0
100,5344,1.0
100,5445,1.0
100,5521,1.0
100,5539,1.0
100,5599,1.0
100,5825,1.0
100,5872,1.0
100,5903,1.0
100,6131,1.0
100,6354,1.0
100,6799,1.0
100,7094,1.0
100,7105,1.0
100,7269,1.0
100,7695,1.0
100,8112,1.0
100,8816,1.0
100,8863,1.0
100,9003,1.0
100,9324,1.0
100,9520,1.0
100,9788,1.0
100,10182,1.0
100,10208,1.0
100,10265,1.0
100,10437,1.0
100,10473,1.0
100,10691,1.0
100,10722,1.0
100,10947,1.0
100,10995,1.0
100,11084,1.0
100,11240,1.0
100,11376,1.0
100,11454,1.0
100,11481,1.0
100,11650,1.0
100,12138,1.0
100,12194,1.0
100,12385,1.0
100,12445,1.0
100,12469,1.0
101,171,1.0
101,3491,1.0
101,4165,1.0
101,4490,1.0
101,4609,1.0
101,5266,1.0
101,5692,1.0
101,5694,1.0
101,5746,1.0
101,5944,1.0
101,7126,1.0
101,7928,1.0
101,8301,1.0
101,8450,1.0
101,9011,1.0
101,9317,1.0
101,10435,1.0
101,10444,1.0
101,10541,1.0
101,11955,1.0
101,12069,1.0
102,10,1.0
102,366,1.0
102,373,1.0
102,422,1.0
102,457,1.0
102,459,1.0
102,471,1.0
102,751,1.0
102,1401,1.0
102,1509,1.0
102,1767,1.0
102,1861,1.0
102,1882,1.0
102,1897,1.0
102,2062,1.0
102,2301,1.0
102,2305,1.0
102,2311,1.0
102,2482,1.0
102,2699,1.0
102,3426,1.0
102,3619,1.0
102,4299,1.0
102,5003,1.0
102,5014,1.0
102,5076,1.0
102,5256,1.0
102,5447,1.0
102,5624,1.0
102,5756,1.0
102,5768,1.0
102,5982,1.0
102,6105,1.0
102,6234,1.0
102,6408,1.0
102,6666,1.0
102,6920,1.0
102,6964,1.0
102,6992,1.0
102,7212,1.0
102,7400,1.0
102,7686,1.0
102,7843,1.0
102,7958,1.0
102,8023,1.0
102,8129,1.0
102,8143,1.0
102,8456,1.0
102,8518,1.0
102,8675,1.0
102,8727,1.0
102,8830,1.0
102,8981,1.0
102,9020,1.0
102,9257,1.0
102,9630,1.0
102,9737,1.0
102,9805,1.0
102,9960,1.0
102,10020,1.0
102,10040,1.0
102,10061,1.0
102,10155,1.0
102,10203,1.0
102,10206,1.0
102,10304,1.0
102,10332,1.0
102,10373,1.0
102,10430,1.0
102,10486,1.0
102,10540,1.0
102,10626,1.0
102,10673,1.0
102,10690,1.0
102,10706,1.0
102,10848,1.0
102,11093,1.0
102,11282,1.0
102,11793,1.0
102,11794,1.0
102,12010,1.0
102,12014,1.0
102,12016,1.0
102,12027,1.0
102,12046,1.0
102,12061,1.0
102,12205,1.0
102,12235,1.0
102,12352,1.0
102,12373,1.0
102,12396,1.0
103,314,1.0
103,400,1.0
103,847,1.0
103,1188,1.0
103,1514,1.0
103,2673,1.0
103,2947,1.0
103,2949,1.0
103,3948,1.0
103,4417,1.0
103,4452,1.0
103,4562,1.0
103,4609,1.0
103,4619,1.0
103,4743,1.0
103,4857,1.0
